llavemod,llaveviv,llavehog,activ_prod_con_cp,activ_prod_sin_cp,activ_merc,trab_merc_pv,tras_trab,bus_trab,prod_bien_trab_auto,trab_no_rem_vol,trab_no_rem_hog,prep_serv_alim,limp_viv,limp_rop,mant_viv,compras_hog,pagos_tram_hog,org_sup_hog,trab_no_rem_con_cp,trab_no_rem_cuid_hog,cuid_esp_int_hog_con_cp,cuid_esp_int_hog_sin_cp,cuid_int_0a5_con_cp,cuid_int_0a5_sin_cp,cuid_int_6a14_con_cp,cuid_int_6a14_sin_cp,cuid_int_15a59,cuid_int_60mas_con_cp,cuid_int_60mas_sin_cp,trab_no_rem_otros_hog,apoy_hog_fam,trab_dom_otros_hog_fam,cuid_esp_disc_enf,cuid_per_otros_hog,trab_no_rem_no_fam,prod_bien_hog_rural,prep_serv_alim_rural,activ_cuid_per,activ_estud,activ_conviv,edad,sexo,niv,gra,cvegeo_x,cve_ent_x,tloc_x,menor10,escolaridad,cond_ind,cond_disc,cond_aee,est_dis_x,upm_dis_x,fac_per,control,viv_sel,hogar,n_ren,cve_ent_y,cvegeo_y,tloc_y,est_dis_y,upm_dis_y,fac_viv
91190703102.0,91190703,911907031,36.08333333333333,36.08333333333333,12.08333333333333,12.0,0.08333333333333,0.0,0.0,24.0,23.0,12.58333333333333,5.0,0.83333333333333,0.0,4.0,0.5,0.08333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.5,0.0,43.5,23,2,6,3,9,9,1,2,3.0,2,2,1,73,1246,3511,911907,3,1,2,9,9,1,73,1246,3491
91190703103.0,91190703,911907031,34.9,34.9,0.0,0.0,0.0,0.0,0.0,34.9,32.9,18.23333333333333,9.0,2.66666666666666,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.66666666666666,0.0,33.16666666666666,47,2,2,6,9,9,1,2,2.0,2,2,5,73,1246,3440,911907,3,1,3,9,9,1,73,1246,3491
91190704101.0,91190704,911907041,50.33333333333333,50.33333333333333,48.0,46.0,2.0,0.0,0.0,2.33333333333333,1.5,0.41666666666666,0.0,1.08333333333333,0.0,0.0,0.0,0.0,0.83333333333333,0.83333333333333,0.0,0.0,0.0,0.0,0.83333333333333,0.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66666666666666,0.0,28.16666666666666,44,1,8,4,9,9,1,2,4.0,2,2,1,73,1246,3561,911907,4,1,1,9,9,1,73,1246,3491
91190704102.0,91190704,911907041,136.58333333333331,115.58333333333331,42.5,40.0,2.5,0.0,0.0,94.08333333333331,41.75,15.66666666666666,22.08333333333333,2.0,0.0,2.0,0.0,0.0,52.33333333333333,31.33333333333333,0.0,0.0,0.0,0.0,47.33333333333333,26.33333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.75,0.0,49.5,40,2,8,4,9,9,1,2,4.0,2,2,1,73,1246,3446,911907,4,1,2,9,9,1,73,1246,3491
91190705101.0,91190705,911907051,33.96666666666666,33.96666666666666,17.0,16.0,1.0,0.0,0.0,16.96666666666666,16.96666666666666,4.58333333333333,7.5,1.16666666666666,0.0,3.5,0.0,0.21666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,19.66666666666666,62,1,8,5,9,9,1,2,4.0,2,2,1,73,1246,3476,911907,5,1,1,9,9,1,73,1246,3491
91191101101.0,91191101,911911011,77.2,77.2,62.5,60.0,2.5,0.0,0.0,14.7,14.7,5.0,3.16666666666666,5.33333333333333,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,46.0,47,1,6,3,9,9,1,2,3.0,2,2,1,73,1247,4067,911911,1,1,1,9,9,1,73,1247,4036
90275703101.0,90275703,902757031,68.49999999999999,68.49999999999999,60.0,50.0,10.0,0.0,0.0,8.49999999999999,8.49999999999999,3.75,2.0,1.33333333333333,0.0,0.5,0.0,0.91666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0,40.5,40,1,8,5,9,9,1,2,4.0,2,2,1,73,1172,3576,902757,3,1,1,9,9,1,73,1172,3506
90280301101.0,90280301,902803011,24.91666666666666,24.91666666666666,0.0,0.0,0.0,0.0,0.0,24.91666666666666,24.91666666666666,17.5,5.0,0.83333333333333,0.0,1.0,0.0,0.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.33333333333333,0.0,17.0,40,2,6,3,9,9,1,2,3.0,2,2,5,73,1173,4082,902803,1,1,1,9,9,1,73,1173,4135
90280303101.0,90280303,902803031,6.25,6.25,0.0,0.0,0.0,0.0,0.0,6.25,6.25,3.66666666666666,0.0,0.0,0.0,2.0,0.0,0.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,39.0,72,1,8,5,9,9,1,2,4.0,2,2,3,73,1173,4091,902803,3,1,1,9,9,1,73,1173,4135
90280304101.0,90280304,902803041,68.58333333333333,68.58333333333333,60.0,60.0,0.0,0.0,0.0,8.58333333333333,8.58333333333333,4.66666666666666,0.0,0.0,0.0,0.33333333333333,0.0,3.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,0.0,38.0,28,2,8,5,9,9,1,2,4.0,2,2,1,73,1173,4110,902803,4,1,1,9,9,1,73,1173,4135
90283901101.0,90283901,902839011,86.25,78.25,64.0,58.0,6.0,0.0,0.0,22.25,7.25,1.25,3.0,3.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,11.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,18.0,54,1,6,3,9,9,2,2,3.0,2,2,1,75,1174,5183,902839,1,1,1,9,9,2,75,1174,5175
90283901102.0,90283901,902839011,78.91666666666666,48.91666666666666,0.0,0.0,0.0,0.0,0.0,78.91666666666666,29.41666666666666,10.25,10.66666666666666,8.5,0.0,0.0,0.0,0.0,49.5,19.5,0.0,0.0,0.0,0.0,41.25,11.25,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.66666666666666,0.0,29.55,47,2,6,3,9,9,2,2,3.0,2,2,1,75,1174,5093,902839,1,1,2,9,9,2,75,1174,5175
90283901103.0,90283901,902839011,66.36666666666666,62.36666666666666,41.0,32.0,9.0,0.0,0.0,25.36666666666666,12.36666666666666,2.0,7.5,1.5,0.0,1.0,0.0,0.36666666666666,13.0,9.0,0.0,0.0,0.0,0.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,34.0,27.0,25,1,6,3,9,9,2,2,3.0,2,2,1,75,1174,5223,902839,1,1,3,9,9,2,75,1174,5175
91152203101.0,91152203,911522031,94.53333333333332,94.53333333333332,84.75,84.0,0.75,0.0,2.0,7.78333333333333,7.78333333333333,0.0,5.5,1.5,0.0,0.0,0.0,0.78333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.16666666666666,0.0,9.0,52,1,2,6,9,9,2,2,2.0,2,2,1,75,1243,6817,911522,3,1,1,9,9,2,75,1243,6806
91152204101.0,91152204,911522041,7.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,10.0,56,2,2,6,9,9,2,2,2.0,2,1,6,75,1243,6644,911522,4,1,1,9,9,2,75,1243,6806
91152204102.0,91152204,911522041,21.91666666666666,21.91666666666666,0.0,0.0,0.0,0.0,0.0,21.91666666666666,11.91666666666666,2.0,5.66666666666666,4.0,0.0,0.0,0.0,0.25,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.33333333333333,0.0,10.0,29,2,6,1,9,9,2,2,3.0,2,2,5,75,1243,6755,911522,4,1,2,9,9,2,75,1243,6806
91152205101.0,91152205,911522051,162.45,89.94999999999999,49.13333333333333,35.0,14.13333333333333,0.0,0.0,113.31666666666666,8.23333333333333,4.08333333333333,0.58333333333333,1.33333333333333,0.0,0.0,0.0,2.23333333333333,105.08333333333331,32.58333333333333,50.58333333333333,18.58333333333333,0.0,0.0,40.0,3.0,1.0,13.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,10.5,72,1,3,3,9,9,2,2,2.0,1,2,1,75,1243,6724,911522,5,1,1,9,9,2,75,1243,6806
91152205102.0,91152205,911522051,131.31666666666666,105.31666666666666,58.0,55.0,3.0,0.0,0.0,73.31666666666666,39.64999999999999,24.5,4.0,2.66666666666666,0.0,6.5,1.75,0.23333333333333,33.66666666666666,7.66666666666666,13.91666666666666,6.91666666666666,0.0,0.0,7.25,0.25,0.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,16.7,64,2,6,2,9,9,2,2,3.0,1,1,1,75,1243,6701,911522,5,1,2,9,9,2,75,1243,6806
91152205103.0,91152205,911522051,141.9333333333333,139.4333333333333,95.5,92.0,3.5,0.0,0.0,46.43333333333333,18.51666666666666,8.0,3.5,3.33333333333333,0.0,2.5,0.83333333333333,0.35,27.91666666666666,25.41666666666666,18.08333333333333,16.41666666666666,0.0,0.0,9.83333333333333,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,32,2,8,2,9,9,2,2,4.0,2,2,1,75,1243,6719,911522,5,1,3,9,9,2,75,1243,6806
91152205104.0,91152205,911522051,26.31666666666666,18.14999999999999,2.66666666666666,2.0,0.66666666666666,0.0,0.0,23.64999999999999,11.81666666666666,8.16666666666666,0.5,2.91666666666666,0.0,0.0,0.0,0.23333333333333,11.83333333333333,3.66666666666666,1.66666666666666,0.5,0.0,0.0,0.0,0.0,0.83333333333333,9.33333333333333,2.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.66666666666666,48.33333333333333,29.83333333333333,12,1,3,1,9,9,2,2,2.0,2,2,1,75,1243,6835,911522,5,1,4,9,9,2,75,1243,6806
90537203101.0,90537203,905372031,46.88333333333333,46.88333333333333,40.66666666666666,40.0,0.66666666666666,0.0,0.0,6.21666666666666,4.21666666666666,1.5,0.25,0.0,0.0,2.0,0.0,0.46666666666666,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.46666666666665,0.0,10.58333333333333,43,1,11,4,9,9,1,2,5.0,2,2,1,73,1191,4449,905372,3,1,1,9,9,1,73,1191,4361
90537203102.0,90537203,905372031,22.91666666666666,22.91666666666666,1.33333333333333,1.0,0.33333333333333,0.0,0.0,21.58333333333333,18.58333333333333,8.16666666666666,7.66666666666666,0.75,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,17.5,35,2,10,2,9,9,1,2,5.0,2,2,1,73,1191,4305,905372,3,1,2,9,9,1,73,1191,4361
90537204101.0,90537204,905372041,64.71666666666665,64.71666666666665,55.0,45.0,10.0,0.0,0.0,9.71666666666666,9.71666666666666,2.16666666666666,4.41666666666666,0.16666666666666,0.0,2.0,0.0,0.96666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.16666666666666,0.0,6.0,54,2,8,4,9,9,1,2,4.0,2,2,1,73,1191,4332,905372,4,1,1,9,9,1,73,1191,4361
90537204102.0,90537204,905372041,59.41666666666666,59.41666666666666,52.16666666666666,48.0,4.16666666666666,0.0,0.0,7.24999999999999,7.24999999999999,0.66666666666666,3.58333333333333,0.33333333333333,0.25,1.0,0.08333333333333,1.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.91666666666666,0.0,10.0,63,1,8,4,9,9,1,2,4.0,2,2,1,73,1191,4342,905372,4,1,2,9,9,1,73,1191,4361
90537204103.0,90537204,905372041,61.95,61.95,51.25,45.0,6.25,0.0,0.0,10.7,10.7,0.25,6.33333333333333,0.66666666666666,0.0,2.5,0.16666666666666,0.78333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.66666666666666,0.0,11.5,50,2,8,4,9,9,1,2,4.0,2,2,1,73,1191,4332,905372,4,1,3,9,9,1,73,1191,4361
90537204104.0,90537204,905372041,13.91666666666666,13.91666666666666,0.0,0.0,0.0,0.0,0.0,13.91666666666666,13.91666666666666,2.0,9.83333333333333,0.5,0.0,0.0,0.0,1.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666666,47.5,23.33333333333333,20,2,8,2,9,9,1,2,4.0,2,2,4,73,1191,4385,905372,4,1,4,9,9,1,73,1191,4361
90537204105.0,90537204,905372041,7.89999999999999,7.89999999999999,0.0,0.0,0.0,0.0,0.0,7.89999999999999,7.89999999999999,0.83333333333333,5.5,0.33333333333333,0.0,1.0,0.0,0.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,56.5,13.25,25,2,8,4,9,9,1,2,4.0,2,2,4,73,1191,4334,905372,4,1,5,9,9,1,73,1191,4361
91191102101.0,91191102,911911021,68.5,68.5,45.0,45.0,0.0,0.0,0.0,23.5,17.33333333333333,10.33333333333333,4.0,0.0,0.16666666666666,2.0,0.5,0.33333333333333,6.16666666666666,6.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.83333333333333,0.0,46.0,52,1,8,2,9,9,1,2,4.0,2,2,1,73,1247,4048,911911,2,1,1,9,9,1,73,1247,4036
91369201101.0,91369201,913692011,117.41666666666666,117.41666666666666,80.0,60.0,20.0,0.0,0.0,37.41666666666666,29.08333333333333,12.0,8.16666666666666,4.0,0.66666666666666,2.5,0.41666666666666,1.33333333333333,6.83333333333333,6.83333333333333,0.0,0.0,0.0,0.0,3.16666666666666,3.16666666666666,0.83333333333333,2.83333333333333,2.83333333333333,1.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,50.33333333333333,0.0,18.5,65,1,10,2,9,9,1,2,5.0,2,2,1,74,1263,4518,913692,1,1,1,9,9,1,74,1263,4551
91369201102.0,91369201,913692011,80.25,70.25,0.0,0.0,0.0,0.0,0.0,80.25,59.25,16.0,16.16666666666666,12.66666666666666,0.66666666666666,9.5,2.5,1.75,18.0,8.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,85.0,0.0,11.5,63,2,11,2,9,9,1,2,5.0,2,2,3,74,1263,4481,913692,1,1,2,9,9,1,74,1263,4551
91369201103.0,91369201,913692011,118.16666666666666,83.16666666666666,40.0,30.0,10.0,0.0,0.0,78.16666666666666,32.66666666666666,5.83333333333333,6.66666666666666,10.5,0.5,7.83333333333333,0.83333333333333,0.5,45.5,10.5,0.0,0.0,0.0,0.0,45.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.66666666666666,0.0,9.91666666666666,39,2,11,2,9,9,1,2,5.0,2,2,1,74,1263,4487,913692,1,1,3,9,9,1,74,1263,4551
91369202101.0,91369202,913692021,91.25,91.25,66.0,48.0,18.0,0.0,0.0,25.25,20.25,12.0,1.33333333333333,2.5,0.0,0.75,0.5,3.16666666666666,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,0.0,19.41666666666666,52,2,6,3,9,9,1,2,3.0,2,2,1,74,1263,4515,913692,2,1,1,9,9,1,74,1263,4551
91369202102.0,91369202,913692021,46.75,46.75,0.0,0.0,0.0,0.0,0.0,46.75,27.75,11.0,11.25,4.5,0.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,11.0,1.0,0.0,10.0,0.0,0.0,0.0,81.0,0.0,25.75,25,2,8,4,9,9,1,2,4.0,2,2,5,74,1263,4517,913692,2,1,2,9,9,1,74,1263,4551
91369203101.0,91369203,913692031,79.66666666666666,79.66666666666666,45.0,40.0,5.0,0.0,0.0,34.66666666666666,32.91666666666666,10.5,7.0,2.33333333333333,6.0,5.33333333333333,0.16666666666666,1.58333333333333,1.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.83333333333333,0.0,10.83333333333333,58,1,6,3,9,9,1,2,3.0,2,2,1,74,1263,4570,913692,3,1,1,9,9,1,74,1263,4551
90283901104.0,90283901,902839011,3.91666666666666,3.91666666666666,0.0,0.0,0.0,0.0,0.0,3.91666666666666,3.91666666666666,0.0,3.0,0.16666666666666,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.66666666666666,67.0,4.16666666666666,13,2,3,1,9,9,2,2,2.0,2,2,4,75,1174,5164,902839,1,1,4,9,9,2,75,1174,5175
90283902101.0,90283902,902839021,83.41666666666666,83.41666666666666,16.0,14.0,2.0,0.0,0.0,67.41666666666666,60.41666666666666,15.75,37.16666666666666,5.5,0.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,20.0,64,2,3,3,9,9,2,2,2.0,1,2,1,75,1174,5095,902839,2,1,1,9,9,2,75,1174,5175
90283902102.0,90283902,902839021,45.33333333333333,45.33333333333333,16.0,14.0,2.0,0.0,0.0,29.33333333333333,18.83333333333333,4.0,9.83333333333333,5.0,0.0,0.0,0.0,0.0,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,25.0,37,1,6,3,9,9,2,2,3.0,2,2,1,75,1174,5176,902839,2,1,2,9,9,2,75,1174,5175
90283903101.0,90283903,902839031,64.0,64.0,27.25,27.0,0.25,0.0,0.0,36.75,36.75,14.0,10.75,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.16666666666666,0.0,7.0,73,1,2,3,9,9,2,2,2.0,2,1,1,75,1174,5113,902839,3,1,1,9,9,2,75,1174,5175
90283904101.0,90283904,902839041,104.16666666666666,104.16666666666666,80.0,56.0,24.0,0.0,0.0,24.16666666666666,17.16666666666666,1.75,7.5,5.75,0.0,1.0,0.0,1.16666666666666,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,26.75,26,1,6,3,9,9,2,2,3.0,2,2,1,75,1174,5223,902839,4,1,1,9,9,2,75,1174,5175
90283904102.0,90283904,902839041,29.66666666666666,29.66666666666666,0.0,0.0,0.0,0.0,0.0,29.66666666666666,22.66666666666666,10.5,6.0,5.0,0.0,0.0,0.16666666666666,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,39.16666666666666,31,2,8,3,9,9,2,2,4.0,2,2,1,75,1174,5109,902839,4,1,2,9,9,2,75,1174,5175
90283904103.0,90283904,902839041,90.75,90.75,65.0,60.0,5.0,0.0,0.0,25.75,18.16666666666666,5.33333333333333,10.16666666666666,1.25,0.0,0.0,0.0,1.41666666666666,7.58333333333333,7.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,0.0,43.75,20,1,3,3,9,9,2,2,2.0,2,2,1,75,1174,5251,902839,4,1,3,9,9,2,75,1174,5175
91157001101.0,91157001,911570011,71.91666666666666,71.91666666666666,57.5,50.0,7.5,0.0,0.0,14.41666666666666,14.41666666666666,3.25,3.66666666666666,3.41666666666666,0.0,1.0,3.0,0.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.83333333333333,0.0,19.5,65,1,6,3,9,9,1,2,3.0,2,2,1,74,1244,4307,911570,1,1,1,9,9,1,74,1244,4339
91157002101.0,91157002,911570021,92.28333333333332,92.28333333333332,72.0,60.0,12.0,0.0,0.0,20.28333333333333,20.28333333333333,7.83333333333333,10.0,0.83333333333333,0.0,1.5,0.0,0.11666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,25.0,50,2,2,6,9,9,1,2,2.0,2,2,1,74,1244,4304,911570,2,1,1,9,9,1,74,1244,4339
91157002102.0,91157002,911570021,14.74999999999999,14.74999999999999,0.0,0.0,0.0,0.0,0.0,14.74999999999999,7.74999999999999,1.0,4.66666666666666,0.99999999999999,0.0,1.0,0.08333333333333,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.66666666666666,38.0,17.66666666666666,20,2,8,1,9,9,1,2,4.0,2,2,4,74,1244,4357,911570,2,1,2,9,9,1,74,1244,4339
91157003101.0,91157003,911570031,72.08333333333333,72.08333333333333,65.0,50.0,15.0,0.0,0.0,7.08333333333333,7.08333333333333,0.58333333333333,3.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.16666666666666,0.0,23.0,50,1,3,3,9,9,1,2,2.0,2,2,1,74,1244,4346,911570,3,1,1,9,9,1,74,1244,4339
91157003102.0,91157003,911570031,97.83333333333331,97.83333333333331,74.0,56.0,18.0,0.0,0.0,23.83333333333333,20.0,0.0,17.0,0.0,1.0,2.0,0.0,0.0,0.33333333333333,0.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333,0.0,0.0,3.5,3.5,0.0,0.0,3.5,0.0,0.0,0.0,51.33333333333333,0.0,71.5,55,1,2,6,9,9,1,2,2.0,2,2,1,74,1244,4357,911570,3,1,2,9,9,1,74,1244,4339
91342404102.0,91342404,913424041,99.33333333333331,99.33333333333331,57.5,47.5,10.0,0.0,0.0,41.83333333333333,35.83333333333333,11.33333333333333,15.16666666666666,4.66666666666666,0.0,3.0,0.33333333333333,1.33333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.5,0.5,0.0,2.0,1.5,0.0,0.0,48.41666666666666,6.0,22.75,50,2,10,2,9,9,1,2,5.0,2,2,1,74,1261,3873,913424,4,1,2,9,9,1,74,1261,3904
91342404103.0,91342404,913424041,45.24999999999999,45.24999999999999,30.0,15.0,15.0,0.0,0.0,15.24999999999999,3.74999999999999,1.33333333333333,1.75,0.0,0.0,0.0,0.08333333333333,0.58333333333333,11.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.16666666666666,60.0,14.75,26,1,8,5,9,9,1,2,4.0,2,2,1,74,1261,3940,913424,4,1,3,9,9,1,74,1261,3904
90537204106.0,90537204,905372041,63.0,63.0,55.0,45.0,10.0,0.0,0.0,8.0,8.0,0.66666666666666,4.5,0.5,0.0,1.0,0.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.33333333333333,0.0,19.0,28,1,8,4,9,9,1,2,4.0,2,2,1,73,1191,4407,905372,4,1,6,9,9,1,73,1191,4361
90538701101.0,90538701,905387011,4.75,4.75,0.0,0.0,0.0,0.0,0.0,4.75,4.75,0.0,2.58333333333333,0.0,0.0,2.0,0.0,0.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,16.0,72,1,8,5,9,9,1,2,4.0,2,2,5,73,1192,4214,905387,1,1,1,9,9,1,73,1192,4260
90538701102.0,90538701,905387011,17.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.5,0.0,21.66666666666666,75,2,8,4,9,9,1,2,4.0,2,2,3,73,1192,4269,905387,1,1,2,9,9,1,73,1192,4260
90538701103.0,90538701,905387011,41.25,41.25,37.0,33.0,4.0,0.0,0.0,4.25,4.25,1.5,2.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.16666666666666,0.0,4.0,42,1,8,4,9,9,1,2,4.0,2,2,1,73,1192,4346,905387,1,1,3,9,9,1,73,1192,4260
90538702101.0,90538702,905387021,13.5,13.5,0.0,0.0,0.0,0.0,0.0,13.5,9.75,3.0,2.0,1.0,0.0,3.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,3.75,0.0,0.0,3.75,0.0,0.0,0.0,67.0,0.0,3.5,72,2,8,4,9,9,1,2,4.0,2,2,3,73,1192,4268,905387,2,1,1,9,9,1,73,1192,4260
